42 2194 12908
517.306408 516.469215 318.64304 255.313989
0 3     3.585600e+02 2.318400e+02
6 2118     5.195613e+02 2.717246e+02
6 2121     2.339021e+02 3.657831e+02
6 2127     5.560000e+02 9.100000e+01
6 2146     1.293927e+02 2.164839e+02
6 2168     1.039123e+02 1.899086e+02
6 2169     2.016000e+02 2.376000e+02
6 2172     7.560001e+01 5.880000e+01
7 2     1.373553e+02 3.851920e+02
7 10     1.716941e+02 2.961101e+02
7 13     2.620000e+02 3.240000e+02
7 17     6.600000e+01 2.688000e+02
7 18     6.624000e+01 2.678400e+02
7 20     1.700352e+02 2.944512e+02
7 22     1.327104e+02 2.612737e+02
7 25     7.257601e+01 2.488320e+02
7 27     1.800000e+02 2.220000e+02
7 29     2.300000e+01 2.000000e+02
7 37     6.192000e+01 2.131200e+02
7 52     1.716941e+02 2.040423e+02
7 53     1.886400e+02 1.857600e+02
7 67     5.040000e+01 1.020000e+02
7 68     1.672151e+02 1.283973e+02
7 71     5.673371e+01 3.941500e+02
7 73     5.425920e+02 3.991680e+02
7 74     4.855681e+02 2.384640e+02
7 82     3.480000e+01 3.528000e+02
7 85     3.960000e+01 2.652000e+02
7 86     4.000000e+01 2.650000e+02
7 91     1.702011e+02 2.926265e+02
7 94     1.728000e+02 2.304000e+02
7 98     1.389312e+02 3.338496e+02
7 102     3.182400e+02 4.003200e+02
7 104     1.134674e+02 3.075564e+02
7 125     2.448000e+02 3.124800e+02
7 133     1.969920e+02 3.317760e+02
7 134     2.388000e+02 3.444000e+02
7 137     1.980000e+02 3.330000e+02
7 153     4.304794e+02 8.460289e+01
7 154     4.356000e+02 9.720001e+01
7 155     3.131136e+02 1.327104e+02
7 156     3.135284e+02 1.318810e+02
7 157     3.127680e+02 1.330560e+02
7 158     4.320000e+02 1.166400e+02
7 161     4.240000e+02 1.410000e+02
7 164     4.910000e+02 2.950000e+02
7 165     4.896000e+02 2.937600e+02
7 166     4.914433e+02 2.923777e+02
7 167     3.024000e+02 3.348000e+02
7 171     5.971969e+01 3.408999e+02
7 172     6.635521e+01 2.674944e+02
7 174     1.392000e+02 2.352000e+02
7 179     1.684800e+02 2.044800e+02
7 183     1.783296e+02 3.608065e+02
7 184     3.420000e+02 4.248000e+02
7 192     1.920000e+02 4.488000e+02
7 193     1.542759e+02 3.160167e+02
7 194     1.690000e+02 3.960000e+02
7 200     6.739201e+01 3.438720e+02
7 201     3.045704e+02 3.374163e+02
7 202     6.336000e+01 3.052800e+02
7 206     2.488320e+02 3.131136e+02
7 213     1.332000e+02 4.236000e+02
7 215     2.664000e+02 4.152000e+02
7 221     2.900000e+01 4.420000e+02
7 235     1.658880e+02 3.888000e+02
7 240     1.880000e+02 2.120000e+02
7 242     1.680000e+02 2.050000e+02
7 247     4.490000e+02 3.480000e+02
7 255     1.324800e+02 2.635200e+02
7 259     7.920001e+01 4.104000e+02
7 262     1.699200e+02 2.952000e+02
7 263     2.004000e+02 2.628000e+02
7 268     4.680000e+01 3.444000e+02
7 269     1.644000e+02 3.624000e+02
7 274     3.492000e+02 3.936000e+02
7 276     1.572000e+02 2.448000e+02
7 278     3.720000e+01 1.008000e+02
7 281     9.504000e+01 4.464000e+02
7 282     3.810000e+02 3.270000e+02
7 283     3.844800e+02 3.038400e+02
7 284     3.384000e+02 2.980800e+02
7 288     2.453760e+02 4.199041e+02
7 294     3.780000e+02 4.152000e+02
7 295     4.248000e+02 3.924000e+02
7 302     1.212000e+02 1.956000e+02
7 310     1.330560e+02 2.626560e+02
7 311     1.223424e+02 3.939841e+02
7 312     7.776001e+01 3.801600e+02
7 315     4.147200e+02 4.233600e+02
7 316     4.250880e+02 3.922560e+02
7 317     3.870720e+02 3.836160e+02
7 319     1.679616e+02 3.628801e+02
7 320     1.555200e+02 3.398400e+02
7 324     3.484800e+02 3.931200e+02
7 327     9.316272e+01 1.254114e+02
7 328     1.209600e+02 1.958400e+02
7 330     3.974400e+01 2.661120e+02
7 333     1.965773e+02 2.811802e+02
7 336     3.442177e+02 4.250881e+02
7 340     1.642291e+02 3.632948e+02
7 344     5.875201e+01 1.987200e+02
7 348     1.555200e+02 2.446848e+02
7 349     1.069978e+02 2.264371e+02
7 350     3.836160e+02 3.041280e+02
7 351     4.520449e+02 3.566592e+02
7 364     1.970750e+02 3.433882e+02
7 368     1.667175e+02 2.189722e+02
7 369     2.612737e+02 3.209933e+02
7 370     4.503860e+02 3.533415e+02
7 371     4.167937e+02 4.230145e+02
7 373     9.648000e+01 1.281600e+02
7 379     3.483648e+02 3.956429e+02
7 380     4.155495e+02 4.230145e+02
7 381     3.881780e+02 3.832013e+02
7 383     1.393459e+02 3.035751e+02
7 385     2.030470e+02 3.224863e+02
7 392     1.934918e+02 2.794882e+02
7 393     3.869836e+02 3.045704e+02
7 394     3.939841e+01 2.654208e+02
7 400     7.800000e+01 3.828000e+02
7 404     3.400000e+02 4.500000e+02
7 410     1.656000e+02 3.873600e+02
7 414     5.390000e+02 4.490000e+02
7 415     4.795200e+02 4.377600e+02
7 416     4.790017e+02 4.375297e+02
7 427     1.848000e+02 3.240000e+01
7 430     2.100000e+01 2.330000e+02
7 433     4.224000e+02 3.552000e+02
7 437     4.375297e+02 9.538561e+01
7 438     4.359537e+02 9.555151e+01
7 440     7.216129e+01 2.513204e+02
7 442     3.130000e+02 1.330000e+02
7 445     2.065306e+02 2.562970e+02
7 446     1.522852e+02 2.448507e+02
7 447     5.400000e+01 2.364000e+02
7 450     1.761731e+02 1.821451e+02
7 451     1.721088e+02 1.804032e+02
7 456     2.198016e+02 7.879681e+01
7 461     7.300000e+01 6.400000e+01
7 462     2.300000e+01 6.300000e+01
7 472     2.314138e+02 5.723137e+01
7 473     2.194560e+02 7.948801e+01
7 474     2.329068e+02 5.673371e+01
7 475     2.612737e+02 6.967297e+01
7 476     2.612737e+02 7.050241e+01
7 478     2.923200e+02 6.768000e+01
7 480     6.867764e+01 6.270568e+01
7 481     7.084801e+01 6.393601e+01
7 482     7.050241e+01 6.428161e+01
7 484     5.356801e+02 1.365120e+02
7 485     5.349889e+02 1.368576e+02
7 486     5.310000e+02 1.270000e+02
7 488     5.316000e+02 1.272000e+02
7 490     4.872000e+02 5.760000e+01
7 497     4.951758e+02 3.807130e+02
7 499     4.400000e+02 3.920000e+02
7 500     3.960576e+02 4.002049e+02
7 502     4.508837e+02 3.553322e+02
7 510     1.814400e+02 2.211840e+02
7 539     4.658136e+02 2.902377e+02
7 544     5.080321e+02 1.472256e+02
7 555     2.472000e+02 3.960000e+01
7 556     2.851200e+02 2.880000e+01
7 557     1.990656e+02 7.464961e+01
7 559     5.160000e+02 9.840000e+01
7 560     5.132161e+02 9.849601e+01
7 565     5.080320e+02 1.330560e+02
7 566     5.046314e+02 1.492992e+02
7 567     2.509056e+02 4.167937e+02
7 569     4.449600e+02 4.320000e+02
7 570     4.452000e+02 4.332000e+02
7 571     4.292353e+02 4.271617e+02
7 572     1.800000e+02 3.640000e+02
7 573     4.147200e+02 4.219200e+02
7 574     1.576600e+02 3.404023e+02
7 575     1.791591e+02 3.260695e+02
7 576     5.408641e+02 1.762560e+02
7 577     5.404632e+02 1.761731e+02
7 578     5.267277e+02 3.404023e+02
7 580     5.280000e+02 3.250000e+02
7 581     5.284800e+02 3.254400e+02
7 582     5.280000e+02 3.252000e+02
7 583     3.433882e+02 1.343693e+02
7 584     4.752000e+02 4.248000e+02
7 616     5.051290e+02 6.469633e+01
7 617     4.596480e+02 6.739201e+01
7 618     4.628276e+02 6.718465e+01
7 620     4.870000e+02 5.800000e+01
7 621     4.867200e+02 5.760000e+01
7 626     4.280000e+02 6.800000e+01
7 627     4.262400e+02 6.768000e+01
7 628     4.686337e+02 6.013441e+01
7 629     4.582657e+02 4.561921e+01
7 634     5.897319e+02 1.269043e+02
7 653     4.636800e+02 4.204800e+02
7 658     5.338940e+02 1.397441e+02
7 659     5.083200e+02 1.339200e+02
7 660     5.090000e+02 1.340000e+02
7 662     2.940000e+02 6.900000e+01
7 663     2.920320e+02 6.912001e+01
7 664     5.255333e+02 1.164534e+02
7 665     5.025600e+02 1.152000e+02
7 666     5.810000e+02 4.140000e+02
7 667     5.616000e+02 4.075200e+02
7 668     4.340000e+02 3.760000e+02
7 669     5.424539e+02 3.981313e+02
7 670     5.428800e+02 3.974400e+02
7 671     4.824000e+02 3.888000e+02
7 673     4.536000e+02 3.456000e+02
7 674     1.347840e+02 2.712960e+02
7 675     1.756800e+02 3.024000e+02
7 676     1.700000e+02 2.960000e+02
7 677     3.189032e+02 1.325777e+02
7 678     4.304794e+02 1.144627e+02
7 679     7.400000e+01 2.360000e+02
7 680     2.748000e+02 4.464000e+02
7 683     4.120000e+02 4.340000e+02
7 692     1.254114e+02 3.523462e+02
7 695     2.021760e+02 2.609280e+02
7 722     4.269958e+02 1.373553e+02
7 723     8.294401e+01 2.263680e+02
7 724     8.352000e+01 2.260800e+02
7 725     5.020000e+02 1.140000e+02
7 726     5.195613e+02 1.074954e+02
7 727     5.080000e+02 9.500000e+01
7 728     5.038849e+02 8.294402e+01
7 729     4.951758e+02 7.216129e+01
7 730     4.926874e+02 7.166363e+01
7 731     4.670000e+02 6.100000e+01
7 732     4.668000e+02 6.120000e+01
7 733     4.682881e+02 6.220801e+01
7 734     1.676160e+02 1.313280e+02
7 737     4.160000e+02 4.430000e+02
7 745     4.867155e+02 2.388788e+02
7 746     5.424000e+02 3.984000e+02
7 748     4.837295e+02 3.881780e+02
7 749     2.448507e+02 4.210238e+02
7 763     5.601600e+02 3.297600e+02
7 779     5.897319e+02 3.533415e+02
7 783     5.673370e+02 1.642291e+02
7 795     1.382400e+02 3.352320e+02
7 826     4.769280e+02 2.678400e+02
7 895     5.616000e+02 1.399680e+02
7 896     5.613651e+02 1.403413e+02
7 915     1.140000e+02 2.370000e+02
7 916     5.553931e+02 1.254114e+02
7 917     5.530000e+02 1.100000e+02
7 918     5.512321e+02 1.088640e+02
7 919     5.620000e+02 1.400000e+02
7 920     2.016000e+02 7.632000e+01
7 921     2.004480e+02 7.603200e+01
7 922     5.310000e+02 1.420000e+02
7 923     5.840000e+02 1.440000e+02
7 924     5.868289e+02 1.410048e+02
7 925     4.488000e+02 1.344000e+02
7 926     5.052286e+02 1.289945e+02
7 927     4.492800e+02 1.339200e+02
7 928     5.088000e+02 1.344000e+02
7 929     2.610000e+02 7.300000e+01
7 930     5.870000e+02 1.280000e+02
7 931     5.889025e+02 1.264896e+02
7 932     3.905668e+02 7.166363e+01
7 933     4.600000e+02 4.700000e+01
7 945     1.036800e+02 3.981313e+02
7 950     3.386880e+02 2.989440e+02
7 952     2.620800e+02 3.196800e+02
7 1063     1.250000e+02 3.940000e+02
7 1090     5.400000e+01 2.400000e+02
7 1091     1.254114e+02 3.690677e+02
7 1110     4.776000e+02 2.664000e+02
7 1123     5.208000e+02 3.552000e+02
7 1141     4.926874e+02 2.926265e+02
7 1173     3.840000e+02 3.030000e+02
7 1222     4.632000e+02 4.212000e+02
7 1236     5.414400e+02 1.756800e+02
7 1239     1.306368e+02 3.131136e+02
7 1318     3.398400e+02 3.484800e+02
7 1427     5.616000e+02 3.312000e+02
7 1439     4.250881e+02 3.919105e+02
7 1468     3.700000e+01 1.010000e+02
7 1561     1.692058e+02 1.293927e+02
7 1597     2.579891e+02 3.189032e+02
7 1606     1.110000e+02 2.400000e+02
7 1643     2.400000e+01 2.710000e+02
7 1644     5.184000e+01 2.390400e+02
7 1651     1.008000e+02 1.260000e+02
7 1654     4.872961e+02 2.384640e+02
7 1655     4.630000e+02 4.210000e+02
7 1659     4.807435e+02 2.538087e+02
7 1662     4.840000e+02 3.880000e+02
7 1669     1.347840e+02 3.352320e+02
7 1766     2.010000e+02 7.600000e+01
7 1805     2.600000e+02 6.300000e+01
7 2073     4.560000e+02 2.930000e+02
7 2075     4.075200e+02 3.024000e+02
7 2076     1.517875e+02 2.438554e+02
7 2082     1.536000e+02 2.304000e+02
7 2084     4.564800e+02 2.937600e+02
7 2089     4.780800e+02 1.008000e+02
7 2091     4.786560e+02 1.002240e+02
7 2092     1.716941e+02 6.220801e+01
7 2097     3.840000e+02 6.900000e+01
7 2098     3.852000e+02 6.840000e+01
7 2101     3.836160e+02 6.912001e+01
7 2102     3.041280e+02 3.093120e+02
7 2108     4.648320e+02 2.937600e+02
7 2109     2.470000e+02 4.000000e+01
7 2110     4.980623e+02 2.329068e+02
7 2111     5.806080e+02 1.434240e+02
7 2120     1.680000e+02 1.308000e+02
7 2127     5.170000e+02 9.800000e+01
7 2129     5.723137e+02 9.953281e+01
7 2133     6.050000e+02 1.800000e+02
7 2147     5.803200e+02 4.132800e+02
7 2168     5.673371e+01 2.000610e+02
7 2169     1.569600e+02 2.448000e+02
7 2171     1.704000e+02 6.120000e+01
8 10     1.373553e+02 2.956125e+02
8 13     2.290000e+02 3.160000e+02
8 15     7.560001e+01 2.748000e+02
8 17     2.400000e+01 2.610000e+02
8 20     1.343693e+02 2.861568e+02
8 22     9.704449e+01 2.538087e+02
8 25     3.600000e+01 2.404800e+02
8 27     1.490000e+02 2.130000e+02
8 37     2.800000e+01 2.020000e+02
8 41     1.488000e+02 1.716000e+02
8 51     9.200000e+01 2.100000e+02
8 57     3.168000e+01 3.744000e+02
8 67     2.400000e+01 9.240000e+01
8 68     1.463132e+02 1.194394e+02
8 73     5.121793e+02 3.898369e+02
8 83     8.496001e+01 3.513600e+02
8 89     8.280000e+01 2.472000e+02
8 91     1.361609e+02 2.866545e+02
8 94     1.411200e+02 2.217600e+02
8 98     9.555151e+01 3.254723e+02
8 104     7.166363e+01 3.015844e+02
8 130     3.550000e+02 3.770000e+02
8 133     1.596672e+02 3.214081e+02
8 140     3.830400e+02 3.081600e+02
8 142     1.040000e+02 3.030000e+02
8 149     1.330000e+02 2.120000e+02
8 153     4.043521e+02 7.257601e+01
8 155     2.820096e+02 1.202688e+02
8 156     2.836685e+02 1.219277e+02
8 157     2.816640e+02 1.226880e+02
8 161     3.974400e+02 1.296000e+02
8 164     4.600000e+02 2.860000e+02
8 165     4.593600e+02 2.851200e+02
8 166     4.624129e+02 2.840833e+02
8 167     2.707200e+02 3.268800e+02
8 174     1.044000e+02 2.268000e+02
8 183     1.416960e+02 3.559680e+02
8 185     2.820000e+02 4.476000e+02
8 194     1.310000e+02 3.890000e+02
8 199     8.520001e+01 3.516000e+02
8 207     8.121601e+01 2.471040e+02
8 212     9.158401e+01 4.181760e+02
8 213     9.240000e+01 4.176000e+02
8 215     2.292000e+02 4.080000e+02
8 222     3.729600e+02 3.715200e+02
8 225     3.297600e+02 4.305600e+02
8 230     3.120000e+02 4.040000e+02
8 231     2.390000e+02 4.040000e+02
8 232     2.390400e+02 4.046400e+02
8 235     1.261440e+02 3.818880e+02
8 242     1.380000e+02 1.950000e+02
8 245     3.780000e+02 2.940000e+02
8 247     4.188000e+02 3.396000e+02
8 248     2.032128e+02 3.545857e+02
8 255     9.600000e+01 2.550000e+02
8 258     5.640000e+01 3.936000e+02
8 259     3.312000e+01 4.032000e+02
8 260     1.960000e+02 4.020000e+02
8 262     1.330560e+02 2.868480e+02
8 269     1.238400e+02 3.542400e+02
8 276     1.248000e+02 2.352000e+02
8 277     2.808000e+02 1.224000e+02
8 281     5.184000e+01 4.406400e+02
8 283     3.542400e+02 2.952000e+02
8 284     3.040000e+02 2.880000e+02
8 288     2.076000e+02 4.128000e+02
8 295     3.924000e+02 3.840000e+02
8 302     8.880000e+01 1.860000e+02
8 310     9.745921e+01 2.529792e+02
8 311     7.763560e+01 3.881780e+02
8 312     3.283201e+01 3.749760e+02
8 315     3.818880e+02 4.164480e+02
8 316     3.922560e+02 3.853440e+02
8 317     3.552000e+02 3.768000e+02
8 319     1.244160e+02 3.559680e+02
8 324     3.153600e+02 3.859200e+02
8 327     6.739201e+01 1.175040e+02
8 328     8.985601e+01 1.866240e+02
8 334     8.460289e+01 3.632948e+02
8 336     3.060634e+02 4.180378e+02
8 340     1.264896e+02 3.545857e+02
8 344     2.400000e+01 1.896000e+02
8 348     1.223424e+02 2.363904e+02
8 349     7.216129e+01 2.164839e+02
8 350     3.542400e+02 2.954880e+02
8 351     4.205262e+02 3.433882e+02
8 364     1.567642e+02 3.359232e+02
8 368     1.347840e+02 2.115072e+02
8 369     2.289255e+02 3.135284e+02
8 370     4.210238e+02 3.463742e+02
8 371     3.815424e+02 4.147201e+02
8 373     6.967297e+01 1.144627e+02
8 379     3.151873e+02 3.856897e+02
8 380     3.822060e+02 4.180378e+02
8 381     3.533415e+02 3.757364e+02
8 383     1.015235e+02 2.956125e+02
8 385     1.672151e+02 3.135284e+02
8 386     9.853749e+01 3.374163e+02
8 393     3.553322e+02 2.956125e+02
8 395     4.013163e+02 1.218282e+02
8 400     3.200000e+01 3.740000e+02
8 401     4.300000e+01 4.210000e+02
8 403     2.370000e+02 4.530000e+02
8 409     1.254114e+02 3.798173e+02
8 410     1.248000e+02 3.816000e+02
8 414     5.064000e+02 4.392000e+02
8 415     4.458240e+02 4.302720e+02
8 416     4.454093e+02 4.304794e+02
8 419     3.224864e+02 3.368191e+02
8 423     3.636000e+02 3.732000e+02
8 426     4.656000e+02 1.056000e+02
8 429     1.570000e+02 2.370000e+02
8 433     3.912000e+02 3.468000e+02
8 439     2.717246e+02 3.015844e+02
8 441     2.808000e+02 1.209600e+02
8 442     2.810000e+02 1.220000e+02
8 446     1.194394e+02 2.358928e+02
8 461     4.700000e+01 5.300000e+01
8 475     2.358928e+02 5.673371e+01
8 476     2.363904e+02 5.391361e+01
8 478     2.700000e+02 5.880000e+01
8 479     2.695680e+02 5.598721e+01
8 480     4.727809e+01 5.225473e+01
8 481     4.492800e+01 5.356800e+01
8 482     4.354561e+01 5.184001e+01
8 484     5.097600e+02 1.313280e+02
8 485     5.106034e+02 1.283973e+02
8 486     5.090000e+02 1.180000e+02
8 488     5.097600e+02 1.166400e+02
8 497     4.628276e+02 3.732481e+02
8 498     4.651200e+02 3.715200e+02
8 500     3.628801e+02 3.939841e+02
8 502     4.228154e+02 3.439854e+02
8 519     9.072000e+01 2.088000e+02
8 539     4.354561e+02 2.836685e+02
8 541     9.674590e+01 2.508227e+02
8 558     2.367360e+02 5.356800e+01
8 559     4.968000e+02 9.000000e+01
8 560     4.926874e+02 8.957953e+01
8 566     4.729800e+02 1.397441e+02
8 567     2.094336e+02 4.126465e+02
8 568     2.936218e+02 4.105728e+02
8 570     4.116000e+02 4.248000e+02
8 571     3.939841e+02 4.188672e+02
8 572     1.420000e+02 3.560000e+02
8 573     3.816000e+02 4.147200e+02
8 575     1.397441e+02 3.153200e+02
8 576     5.097600e+02 1.656000e+02
8 577     5.106034e+02 1.672151e+02
8 578     4.980623e+02 3.332359e+02
8 580     4.990000e+02 3.160000e+02
8 581     4.997377e+02 3.151873e+02
8 582     4.992000e+02 3.168000e+02
8 584     4.430000e+02 4.170000e+02
8 589     1.194394e+02 3.682714e+02
8 590     4.233600e+02 3.352320e+02
8 598     5.980000e+02 1.600000e+02
8 628     4.499713e+02 5.184001e+01
8 629     4.392000e+02 3.744000e+01
8 630     5.788801e+02 1.226880e+02
8 631     5.548954e+02 1.368576e+02
8 632     4.890000e+02 1.260000e+02
8 633     5.697259e+02 1.182450e+02
8 634     5.673371e+02 1.194394e+02
8 635     5.112000e+02 1.104000e+02
8 636     4.831489e+02 1.057536e+02
8 637     5.063040e+02 1.071360e+02
8 638     5.080320e+02 7.430401e+01
8 639     4.769280e+02 7.430401e+01
8 657     5.120000e+02 1.270000e+02
8 660     4.867200e+02 1.252800e+02
8 662     2.710000e+02 5.900000e+01
8 663     2.695680e+02 5.702401e+01
8 665     4.821121e+02 1.054080e+02
8 666     5.484000e+02 4.044000e+02
8 667     5.299200e+02 3.988800e+02
8 668     4.008000e+02 3.672000e+02
8 669     5.135894e+02 3.911640e+02
8 670     5.114880e+02 3.905280e+02
8 671     4.507200e+02 3.801600e+02
8 672     1.672151e+02 2.926265e+02
8 673     4.233600e+02 3.355200e+02
8 675     1.396800e+02 2.952000e+02
8 676     1.320000e+02 2.880000e+02
8 677     2.866545e+02 1.218282e+02
8 678     4.060939e+02 1.015235e+02
8 681     2.230000e+02 4.290000e+02
8 684     2.540000e+02 4.200000e+02
8 688     1.343693e+02 2.120049e+02
8 691     8.400000e+01 3.510000e+02
8 692     8.599636e+01 3.439854e+02
8 722     3.981313e+02 1.244160e+02
8 725     4.820000e+02 1.060000e+02
8 727     4.880000e+02 8.600000e+01
8 728     4.881600e+02 7.344000e+01
8 729     4.752692e+02 6.220801e+01
8 731     4.480000e+02 5.200000e+01
8 732     4.476000e+02 5.160000e+01
8 733     4.475520e+02 5.184000e+01
8 736     3.801600e+02 4.334400e+02
8 737     3.804000e+02 4.344000e+02
8 745     4.568557e+02 2.239488e+02
8 746     5.110000e+02 3.900000e+02
8 748     4.510081e+02 3.801600e+02
8 755     4.420800e+02 4.334400e+02
8 758     7.200000e+01 2.995200e+02
8 760     4.176000e+02 3.772800e+02
8 761     5.868289e+02 3.504384e+02
8 763     5.299200e+02 3.211200e+02
8 767     4.392000e+02 4.032000e+02
8 768     3.710000e+02 3.890000e+02
8 769     3.340000e+02 3.810000e+02
8 770     1.552712e+02 3.374163e+02
8 772     5.832000e+02 4.140000e+02
8 773     3.214081e+02 2.882304e+02
8 774     5.464352e+02 4.031079e+02
8 775     5.495041e+02 4.022784e+02
8 776     5.292000e+02 3.984000e+02
8 777     5.630400e+02 3.412800e+02
8 778     9.953281e+01 3.359232e+02
8 779     5.598721e+02 3.408999e+02
8 780     5.589763e+02 3.475686e+02
8 781     5.817600e+02 3.499200e+02
8 782     7.948801e+01 2.280960e+02
8 783     5.453569e+02 1.555200e+02
8 784     5.424000e+02 1.536000e+02
8 785     4.872961e+02 1.244160e+02
8 786     5.088000e+02 1.452000e+02
8 787     5.170000e+02 1.290000e+02
8 788     5.016000e+02 1.416000e+02
8 789     5.796000e+02 1.224000e+02
8 790     5.803200e+02 1.224000e+02
8 794     3.640000e+02 3.730000e+02
8 795     1.008000e+02 3.276000e+02
8 826     4.478400e+02 2.563200e+02
8 831     2.579891e+02 3.189032e+02
8 834     3.336000e+02 9.720001e+01
8 885     5.996160e+02 1.607040e+02
8 887     5.822670e+02 1.592525e+02
8 888     5.880000e+02 1.530000e+02
8 893     5.300122e+02 1.069978e+02
8 897     5.388000e+02 1.368000e+02
8 915     8.100000e+01 2.280000e+02
8 916     5.344912e+02 1.164534e+02
8 917     5.304000e+02 1.008000e+02
8 919     5.400000e+02 1.320000e+02
8 920     1.745280e+02 6.566401e+01
8 921     1.741824e+02 6.428161e+01
8 922     5.088000e+02 1.332000e+02
8 923     5.620000e+02 1.350000e+02
8 924     5.643511e+02 1.313833e+02
8 926     4.837295e+02 1.218282e+02
8 927     4.268160e+02 1.244160e+02
8 928     4.872961e+02 1.244160e+02
8 929     2.380000e+02 6.100000e+01
8 931     5.681665e+02 1.181952e+02
8 932     3.672761e+02 6.270568e+01
8 933     4.400000e+02 3.700000e+01
8 934     4.748545e+02 1.368576e+02
8 936     5.328000e+02 4.536000e+02
8 937     1.340000e+02 3.400000e+02
8 938     3.816000e+02 4.152000e+02
8 939     4.707073e+02 1.783296e+02
8 940     1.642291e+02 3.458765e+02
8 941     5.060000e+02 4.310000e+02
8 945     5.806081e+01 3.919105e+02
8 950     3.068929e+02 2.882304e+02
8 951     4.377600e+02 3.427200e+02
8 952     2.289600e+02 3.139200e+02
8 995     5.097600e+02 1.324800e+02
8 1063     8.100000e+01 3.870000e+02
8 1091     8.241318e+01 3.619013e+02
8 1109     3.919105e+02 3.670273e+02
8 1110     4.476000e+02 2.556000e+02
8 1118     5.300000e+02 3.220000e+02
8 1119     6.110000e+02 3.930000e+02
8 1122     5.484000e+02 3.612000e+02
8 1132     5.195613e+02 1.110786e+02
8 1139     5.712000e+02 1.008000e+02
8 1141     4.598416e+02 2.836685e+02
8 1144     4.508837e+02 2.896405e+02
8 1173     3.540000e+02 2.940000e+02
8 1177     5.434492e+02 1.582572e+02
8 1181     5.370000e+02 4.580000e+02
8 1191     5.532000e+02 1.584000e+02
8 1212     2.840000e+02 4.120000e+02
8 1232     1.451520e+02 3.628801e+02
8 1236     5.100000e+02 1.656000e+02
8 1244     5.499188e+02 3.384116e+02
8 1321     2.720000e+02 3.280000e+02
8 1324     7.920001e+01 2.275200e+02
8 1364     2.289255e+02 4.080845e+02
8 1427     5.292000e+02 3.216000e+02
8 1434     5.500000e+02 4.580000e+02
8 1438     5.772000e+02 4.548000e+02
8 1448     5.267277e+02 3.153200e+02
8 1535     1.410000e+02 1.730000e+02
8 1597     2.257404e+02 3.117368e+02
8 1640     4.120000e+02 4.250000e+02
8 1649     9.676801e+01 2.125440e+02
8 1654     4.553626e+02 2.239488e+02
8 1661     1.008000e+02 3.268800e+02
8 1662     4.510000e+02 3.790000e+02
8 1665     8.040000e+01 2.280000e+02
8 1800     8.900000e+01 1.860000e+02
8 2076     1.194394e+02 2.363904e+02
8 2082     1.200000e+02 2.220000e+02
8 2084     4.248000e+02 2.836800e+02
8 2089     4.593600e+02 9.072000e+01
8 2091     4.578510e+02 9.206786e+01
8 2092     1.443226e+02 4.976641e+01
8 2096     3.124800e+02 2.995200e+02
8 2097     3.640000e+02 5.900000e+01
8 2098     3.648000e+02 6.000000e+01
8 2100     4.199041e+02 3.456000e+01
8 2101     3.646080e+02 6.048001e+01
8 2102     2.737152e+02 3.006720e+02
8 2109     2.208000e+02 2.880000e+01
8 2114     4.596000e+02 9.120001e+01
8 2120     1.452000e+02 1.212000e+02
8 2121     1.517875e+02 3.707597e+02
8 2128     5.598721e+02 1.638144e+02
8 2130     4.650000e+02 1.050000e+02
8 2131     4.380000e+02 3.432000e+02
8 2132     3.945600e+02 3.139200e+02
9 1     1.045095e+02 3.493602e+02
9 10     7.464961e+01 2.776966e+02
9 19     1.281600e+02 1.022400e+02
9 20     7.464961e+01 2.757888e+02
9 22     4.147201e+01 2.446848e+02
9 32     5.472000e+01 2.044800e+02
9 33     7.216129e+01 2.065306e+02
9 49     8.599636e+01 2.149909e+02
9 52     8.957953e+01 1.841357e+02
9 73     4.707073e+02 3.587328e+02
9 80     1.617408e+02 4.031079e+02
9 91     7.524681e+01 2.759050e+02
9 94     9.072000e+01 2.102400e+02
9 124     1.560000e+02 2.890000e+02
9 125     1.584000e+02 2.894400e+02
9 134     1.464000e+02 3.216000e+02
9 135     1.952640e+02 2.868480e+02
9 140     3.390000e+02 2.850000e+02
9 155     2.218752e+02 9.538561e+01
9 157     2.203200e+02 9.648000e+01
9 158     3.499200e+02 7.344000e+01
9 164     4.140000e+02 2.570000e+02
9 165     4.147200e+02 2.563200e+02
9 166     4.167937e+02 2.550528e+02
9 167     2.232000e+02 3.096000e+02
9 179     8.812801e+01 1.831680e+02
9 183     7.879681e+01 3.462913e+02
9 184     2.532000e+02 3.996000e+02
9 201     2.209629e+02 3.135284e+02
9 211     2.040423e+02 4.055962e+02
9 212     3.283201e+01 4.129920e+02
9 213     3.240000e+01 4.128000e+02
9 222     3.228000e+02 3.492000e+02
9 231     1.850000e+02 3.910000e+02
9 235     6.428161e+01 3.732480e+02
9 242     8.800000e+01 1.830000e+02
9 245     3.335040e+02 2.695680e+02
9 247     3.729600e+02 3.139200e+02
9 248     1.512000e+02 3.480000e+02
9 262     7.430401e+01 2.782080e+02
9 276     6.912000e+01 2.246400e+02
9 277     2.208000e+02 9.600000e+01
9 302     3.744000e+01 1.771200e+02
9 310     4.147200e+01 2.436480e+02
9 315     3.300480e+02 3.922560e+02
9 319     6.048001e+01 3.473280e+02
9 320     5.040000e+01 3.240000e+02
9 328     3.801600e+01 1.762560e+02
9 336     2.529792e+02 4.002049e+02
